Detected CSV format: v2.1 (with device arch and worker core count)
Using user-specified architecture: blackhole (CSV detected blackhole)
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
Using operations after 'PERF_PREFILL_layer5_full_attention_seq1024_batch1'.
Using operations until 'PERF_PREFILL_layer5_full_attention_seq1024_batch1_END'.
Detected data from 1 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID     Total %  Bound  OP Code                                                     Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %  FLOPs         FLOPs %  Math Fidelity
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  906    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        0       939 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  907    0.0 %         PermuteDeviceOperation                                            0        35 μs          1 μs    110                                                        BF16 => BF16
  908    0.0 %         UnaryDeviceOperation                                              0        30 μs          1 μs    110                                                        BF16 => BF16
  909    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        0       938 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  910    0.0 %         PermuteDeviceOperation                                            0        34 μs          1 μs    110                                                        BF16 => BF16
  911    0.1 %         UnaryDeviceOperation                                              0        57 μs          1 μs    110                                                        BF16 => BF16
  912    0.0 %         BinaryNgDeviceOperation                                           0        41 μs          0 μs    110                                                  BF16, BF16 => BF16
  913    0.1 %         UnaryDeviceOperation                                              0       121 μs          1 μs    110                                                        BF16 => BF16
  914    0.6 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        0       674 μs          1 μs     44   26 GB/s   5.1 %    1.5 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
  915    0.0 %         PermuteDeviceOperation                                            0        10 μs          0 μs    110                                                        BF16 => BF16
  916    0.1 %         BinaryNgDeviceOperation                                           0       128 μs          1 μs    110                                                  BF16, BF16 => BF16
  917    0.1 %         FastReduceNCDeviceOperation                                       0        62 μs          1 μs     88                                                        BF16 => BF16
  918    0.0 %         UnaryDeviceOperation                                              0         2 μs          0 μs    110                                                        BF16 => BF16
  919    0.0 %         ReduceDeviceOperation                                             0         2 μs          1 μs      4                                                        BF16 => BF16
  920    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs          1 μs      1                                                        BF16 => BF16
  921    0.0 %         UnaryDeviceOperation                                              0        29 μs          1 μs    110                                                        BF16 => BF16
  922    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        0       949 μs          1 μs     11   19 GB/s   3.6 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
